,Time,Ch 1,Ch 2,Ch 3
53064,3:20:51 PM,0,0,1
53065,3:20:51 PM,1,2,0
53066,3:20:51 PM,0,1,2
53067,3:20:51 PM,0,1,0
53068,3:20:51 PM,2,0,0
53069,3:20:51 PM,0,1,0
53070,3:20:51 PM,1,3,0
53071,3:20:51 PM,0,0,1
53072,3:20:51 PM,1,1,1
53073,3:20:51 PM,0,0,0
53074,3:20:51 PM,1,3,2
53075,3:20:51 PM,0,1,0
53076,3:20:51 PM,1,0,0
53077,3:20:51 PM,0,0,1
53078,3:20:51 PM,0,2,1
53079,3:20:51 PM,1,0,1
53080,3:20:51 PM,1,3,0
53081,3:20:51 PM,0,0,0
53082,3:20:51 PM,1,0,1
53083,3:20:51 PM,0,0,1
53084,3:20:51 PM,0,0,0
53085,3:20:51 PM,0,0,0
53086,3:20:51 PM,0,1,2
53087,3:20:51 PM,1,1,0
53088,3:20:51 PM,1,2,0
53089,3:20:51 PM,1,2,1
53090,3:20:51 PM,0,1,1
53091,3:20:51 PM,0,1,1
53092,3:20:51 PM,1,1,0
53093,3:20:51 PM,0,1,2
53094,3:20:51 PM,3,0,0
53095,3:20:51 PM,1,1,1
53096,3:20:51 PM,2,0,1
53097,3:20:51 PM,2,1,1
53098,3:20:51 PM,1,0,0
53099,3:20:51 PM,0,0,0
53100,3:20:51 PM,0,0,0
53101,3:20:51 PM,1,0,1
53102,3:20:51 PM,2,1,0
53103,3:20:51 PM,2,0,1
53104,3:20:51 PM,0,0,3
53105,3:20:51 PM,0,1,0
53106,3:20:51 PM,0,0,2
53107,3:20:51 PM,0,1,1
53108,3:20:51 PM,0,0,1
53109,3:20:51 PM,0,0,0
53110,3:20:51 PM,0,1,0
53111,3:20:51 PM,2,3,0
53112,3:20:51 PM,2,1,0
53113,3:20:51 PM,2,2,1
53114,3:20:51 PM,0,0,0
53115,3:20:51 PM,0,1,1
53116,3:20:51 PM,1,1,0
53117,3:20:51 PM,1,0,0
53118,3:20:51 PM,0,0,0
53119,3:20:51 PM,0,0,0
53120,3:20:52 PM,0,0,1
53121,3:20:52 PM,0,0,1
53122,3:20:52 PM,1,0,1
53123,3:20:52 PM,1,0,0
53124,3:20:52 PM,1,1,0
53125,3:20:52 PM,0,1,0
53126,3:20:52 PM,1,0,0
53127,3:20:52 PM,2,0,0
53128,3:20:52 PM,1,0,1
53129,3:20:52 PM,1,0,0
53130,3:20:52 PM,0,0,0
53131,3:20:52 PM,0,1,0
53132,3:20:52 PM,1,0,2
53133,3:20:52 PM,2,0,0
53134,3:20:52 PM,1,0,0
53135,3:20:52 PM,2,2,3
53136,3:20:52 PM,1,0,2
53137,3:20:52 PM,2,0,2
53138,3:20:52 PM,0,1,0
53139,3:20:52 PM,0,2,0
53140,3:20:52 PM,0,1,1
53141,3:20:52 PM,0,0,1
53142,3:20:52 PM,0,2,1
53143,3:20:52 PM,1,0,0
53144,3:20:52 PM,0,0,0
53145,3:20:52 PM,0,1,0
53146,3:20:52 PM,1,1,2
53147,3:20:52 PM,2,1,2
53148,3:20:52 PM,2,0,1
53149,3:20:52 PM,1,0,0
53150,3:20:52 PM,0,0,1
53151,3:20:52 PM,1,0,1
53152,3:20:52 PM,1,1,0
53153,3:20:52 PM,0,1,3
53154,3:20:52 PM,2,1,0
53155,3:20:52 PM,1,1,0
53156,3:20:52 PM,1,0,2
53157,3:20:52 PM,0,2,0
53158,3:20:52 PM,0,2,0
53159,3:20:52 PM,0,0,1
53160,3:20:52 PM,1,0,0
53161,3:20:52 PM,1,0,3
53162,3:20:52 PM,0,3,0
53163,3:20:52 PM,1,0,0
53164,3:20:52 PM,0,0,0
53165,3:20:52 PM,1,3,1
53166,3:20:52 PM,0,0,0
53167,3:20:52 PM,0,0,0
53168,3:20:52 PM,1,0,1
53169,3:20:52 PM,0,0,0
53170,3:20:52 PM,1,0,0
53171,3:20:52 PM,0,0,0
53172,3:20:52 PM,0,0,1
53173,3:20:52 PM,0,1,1
53174,3:20:52 PM,1,0,0
53175,3:20:52 PM,1,1,0
53176,3:20:52 PM,1,1,1
53177,3:20:52 PM,0,0,0
53178,3:20:52 PM,2,0,2
53179,3:20:52 PM,0,1,0
53180,3:20:52 PM,1,0,1
53181,3:20:52 PM,1,0,1
53182,3:20:52 PM,1,1,1
53183,3:20:52 PM,0,0,2
53184,3:20:52 PM,0,0,0
53185,3:20:52 PM,0,0,0
53186,3:20:52 PM,1,0,0
53187,3:20:52 PM,0,1,0
53188,3:20:52 PM,0,0,2
53189,3:20:52 PM,0,1,1
53190,3:20:52 PM,1,0,0
53191,3:20:52 PM,2,0,1
53192,3:20:52 PM,0,1,1
53193,3:20:52 PM,0,0,1
53194,3:20:52 PM,1,1,0
53195,3:20:52 PM,1,0,0
53196,3:20:52 PM,1,2,0
53197,3:20:52 PM,1,1,0
53198,3:20:52 PM,1,1,0
53199,3:20:52 PM,1,2,0
53200,3:20:52 PM,0,0,0
53201,3:20:52 PM,1,1,1
53202,3:20:52 PM,2,0,0
53203,3:20:52 PM,1,1,0
53204,3:20:52 PM,0,2,1
53205,3:20:52 PM,1,0,0
53206,3:20:52 PM,0,0,0
53207,3:20:52 PM,0,1,1
53208,3:20:52 PM,0,1,1
53209,3:20:52 PM,0,0,0
53210,3:20:52 PM,0,0,0
53211,3:20:52 PM,0,1,0
53212,3:20:52 PM,0,1,1
53213,3:20:52 PM,0,0,1
53214,3:20:52 PM,0,0,2
53215,3:20:52 PM,1,2,2
53216,3:20:52 PM,0,0,0
53217,3:20:52 PM,0,1,0
53218,3:20:52 PM,0,1,2
53219,3:20:52 PM,1,1,0
53220,3:20:52 PM,0,2,1
53221,3:20:52 PM,1,2,0
53222,3:20:52 PM,4,0,0
53223,3:20:52 PM,0,1,0
53224,3:20:52 PM,0,2,1
53225,3:20:52 PM,1,0,0
53226,3:20:52 PM,0,2,0
53227,3:20:52 PM,0,0,0
53228,3:20:52 PM,0,1,0
53229,3:20:52 PM,1,1,1
53230,3:20:52 PM,1,0,1
53231,3:20:52 PM,0,0,1
53232,3:20:52 PM,2,0,0
53233,3:20:52 PM,1,0,0
53234,3:20:52 PM,1,0,1
53235,3:20:52 PM,0,0,1
53236,3:20:52 PM,0,0,0
53237,3:20:52 PM,1,0,1
53238,3:20:52 PM,0,2,0
53239,3:20:52 PM,0,0,2
53240,3:20:52 PM,0,1,1
53241,3:20:52 PM,2,1,0
53242,3:20:52 PM,0,2,1
53243,3:20:52 PM,0,0,0
53244,3:20:52 PM,0,0,0
53245,3:20:52 PM,1,1,1
53246,3:20:52 PM,0,0,0
53247,3:20:52 PM,1,0,1
53248,3:20:52 PM,0,0,2
53249,3:20:52 PM,0,1,1
53250,3:20:52 PM,2,2,0
53251,3:20:52 PM,2,1,1
53252,3:20:52 PM,0,0,1
53253,3:20:52 PM,0,2,0
53254,3:20:52 PM,1,0,0
53255,3:20:52 PM,1,2,0
53256,3:20:52 PM,0,2,0
53257,3:20:52 PM,2,1,1
53258,3:20:52 PM,0,2,2
53259,3:20:52 PM,2,2,0
53260,3:20:52 PM,0,1,1
53261,3:20:52 PM,2,0,1
53262,3:20:52 PM,0,0,0
53263,3:20:52 PM,2,1,1
53264,3:20:52 PM,2,3,1
53265,3:20:52 PM,1,0,1
53266,3:20:52 PM,0,0,0
53267,3:20:52 PM,0,1,2
53268,3:20:52 PM,0,1,0
53269,3:20:52 PM,1,1,0
53270,3:20:52 PM,1,0,0
53271,3:20:52 PM,0,0,0
53272,3:20:52 PM,2,2,0
53273,3:20:52 PM,1,1,0
53274,3:20:52 PM,3,0,2
53275,3:20:52 PM,3,0,1
53276,3:20:52 PM,0,0,1
53277,3:20:52 PM,0,1,0
53278,3:20:52 PM,0,0,1
53279,3:20:52 PM,0,1,0
53280,3:20:52 PM,1,0,0
53281,3:20:52 PM,1,1,0
53282,3:20:52 PM,0,0,0
53283,3:20:52 PM,0,0,1
53284,3:20:52 PM,1,0,0
53285,3:20:52 PM,0,1,2
53286,3:20:52 PM,0,0,0
53287,3:20:52 PM,1,0,1
53288,3:20:52 PM,1,0,0
53289,3:20:52 PM,0,1,0
53290,3:20:52 PM,0,3,2
53291,3:20:52 PM,1,0,0
53292,3:20:52 PM,1,0,0
53293,3:20:52 PM,0,2,0
53294,3:20:52 PM,0,0,1
53295,3:20:52 PM,0,0,1
53296,3:20:52 PM,2,1,0
53297,3:20:52 PM,2,0,1
53298,3:20:52 PM,0,0,0
53299,3:20:52 PM,0,0,0
53300,3:20:52 PM,1,0,1
53301,3:20:52 PM,0,2,2
53302,3:20:52 PM,1,0,0
53303,3:20:52 PM,1,0,2
53304,3:20:52 PM,1,1,0
53305,3:20:52 PM,0,1,0
53306,3:20:52 PM,0,2,0
53307,3:20:52 PM,1,0,2
53308,3:20:52 PM,0,2,1
53309,3:20:52 PM,0,0,3
53310,3:20:52 PM,1,0,1
53311,3:20:52 PM,0,0,0
53312,3:20:52 PM,0,0,1
53313,3:20:52 PM,1,1,0
53314,3:20:52 PM,1,1,2
53315,3:20:52 PM,0,2,0
53316,3:20:52 PM,1,0,1
53317,3:20:52 PM,1,2,0
53318,3:20:52 PM,0,2,0
53319,3:20:52 PM,0,1,1
53320,3:20:52 PM,3,2,0
53321,3:20:52 PM,0,1,1
53322,3:20:52 PM,0,1,1
53323,3:20:52 PM,2,1,0
53324,3:20:52 PM,0,0,1
53325,3:20:52 PM,0,0,2
53326,3:20:52 PM,2,1,0
53327,3:20:52 PM,2,1,1
53328,3:20:52 PM,2,1,1
53329,3:20:52 PM,1,2,0
53330,3:20:52 PM,1,2,2
53331,3:20:52 PM,0,0,1
53332,3:20:52 PM,0,0,1
53333,3:20:52 PM,0,0,1
53334,3:20:52 PM,0,0,0
53335,3:20:52 PM,1,1,2
53336,3:20:52 PM,0,0,1
53337,3:20:52 PM,0,0,0
53338,3:20:52 PM,1,0,0
53339,3:20:52 PM,1,2,1
53340,3:20:52 PM,2,1,2
53341,3:20:52 PM,2,0,1
53342,3:20:52 PM,1,0,2
53343,3:20:52 PM,1,1,0
53344,3:20:52 PM,1,0,0
53345,3:20:52 PM,0,3,0
53346,3:20:52 PM,0,0,0
53347,3:20:52 PM,0,1,2
53348,3:20:52 PM,1,0,0
53349,3:20:52 PM,1,2,0
53350,3:20:52 PM,2,2,1
53351,3:20:52 PM,0,1,0
53352,3:20:52 PM,0,1,1
53353,3:20:52 PM,0,0,0
53354,3:20:52 PM,1,0,0
53355,3:20:52 PM,1,0,1
53356,3:20:52 PM,1,0,1
53357,3:20:52 PM,0,0,1
53358,3:20:52 PM,1,0,1
53359,3:20:52 PM,1,0,1
53360,3:20:52 PM,0,1,0
53361,3:20:52 PM,1,0,1
53362,3:20:52 PM,0,0,0
53363,3:20:52 PM,1,0,1
53364,3:20:52 PM,0,1,0
53365,3:20:52 PM,1,2,1
53366,3:20:52 PM,1,0,1
53367,3:20:52 PM,1,0,0
53368,3:20:52 PM,1,0,2
53369,3:20:52 PM,0,0,0
53370,3:20:52 PM,1,1,0
53371,3:20:52 PM,0,0,1
53372,3:20:52 PM,1,0,2
53373,3:20:52 PM,0,0,0
53374,3:20:52 PM,0,1,1
53375,3:20:52 PM,0,1,0
53376,3:20:52 PM,1,0,0
53377,3:20:52 PM,1,2,1
53378,3:20:52 PM,1,1,2
53379,3:20:52 PM,0,0,0
53380,3:20:52 PM,0,1,0
53381,3:20:52 PM,0,0,1
53382,3:20:52 PM,0,1,0
53383,3:20:52 PM,0,0,1
53384,3:20:52 PM,0,0,0
53385,3:20:52 PM,0,0,0
53386,3:20:52 PM,0,0,1
53387,3:20:52 PM,1,3,0
53388,3:20:52 PM,0,0,1
53389,3:20:52 PM,0,1,0
53390,3:20:52 PM,1,1,0
53391,3:20:52 PM,0,0,0
53392,3:20:52 PM,0,0,0
53393,3:20:52 PM,0,0,0
53394,3:20:52 PM,0,0,0
53395,3:20:52 PM,0,0,0
53396,3:20:52 PM,1,0,0
53397,3:20:52 PM,0,0,0
53398,3:20:52 PM,3,0,0
53399,3:20:52 PM,0,2,3
53400,3:20:52 PM,1,0,1
53401,3:20:52 PM,1,0,1
53402,3:20:52 PM,1,0,2
53403,3:20:52 PM,0,0,0
53404,3:20:52 PM,1,1,0
53405,3:20:52 PM,2,1,2
53406,3:20:52 PM,1,1,0
53407,3:20:52 PM,0,0,0
53408,3:20:52 PM,0,1,1
53409,3:20:52 PM,0,2,0
53410,3:20:52 PM,0,0,0
53411,3:20:52 PM,1,1,1
53412,3:20:52 PM,0,1,0
53413,3:20:52 PM,0,1,0
53414,3:20:52 PM,1,1,2
53415,3:20:52 PM,0,0,0
53416,3:20:52 PM,1,0,2
53417,3:20:52 PM,0,0,3
53418,3:20:52 PM,1,1,0
53419,3:20:52 PM,0,1,1
53420,3:20:52 PM,0,2,2
53421,3:20:52 PM,0,2,1
53422,3:20:52 PM,0,0,0
53423,3:20:52 PM,1,3,1
53424,3:20:52 PM,1,2,0
53425,3:20:52 PM,0,1,0
53426,3:20:52 PM,0,0,0
53427,3:20:52 PM,2,0,1
53428,3:20:52 PM,1,0,1
53429,3:20:52 PM,0,0,0
53430,3:20:52 PM,0,0,1
53431,3:20:52 PM,0,0,0
53432,3:20:52 PM,1,1,1
53433,3:20:52 PM,0,1,0
53434,3:20:52 PM,1,0,1
53435,3:20:52 PM,2,0,1
53436,3:20:52 PM,0,1,2
53437,3:20:52 PM,1,2,0
53438,3:20:52 PM,0,1,0
53439,3:20:52 PM,1,0,0
53440,3:20:52 PM,1,1,1
53441,3:20:52 PM,0,1,0
53442,3:20:52 PM,1,2,0
53443,3:20:52 PM,0,1,1
53444,3:20:52 PM,1,1,2
53445,3:20:52 PM,0,0,0
53446,3:20:52 PM,0,0,0
53447,3:20:52 PM,1,1,0
53448,3:20:52 PM,1,0,0
53449,3:20:52 PM,1,3,0
53450,3:20:52 PM,0,0,0
53451,3:20:52 PM,2,1,0
53452,3:20:52 PM,1,0,1
53453,3:20:52 PM,0,0,0
53454,3:20:52 PM,2,1,0
53455,3:20:52 PM,0,1,0
53456,3:20:52 PM,0,0,0
53457,3:20:52 PM,1,1,1
53458,3:20:52 PM,1,0,0
53459,3:20:52 PM,1,0,1
53460,3:20:52 PM,1,0,1
53461,3:20:52 PM,1,0,0
53462,3:20:52 PM,0,0,1
53463,3:20:52 PM,1,0,0
53464,3:20:52 PM,0,2,3
53465,3:20:52 PM,1,0,1
53466,3:20:52 PM,2,0,0
53467,3:20:52 PM,1,1,0
53468,3:20:52 PM,1,0,1
53469,3:20:52 PM,2,0,1
53470,3:20:52 PM,2,0,1
53471,3:20:52 PM,0,0,0
53472,3:20:52 PM,1,0,1
53473,3:20:52 PM,0,1,0
53474,3:20:52 PM,1,0,0
53475,3:20:52 PM,0,0,0
53476,3:20:52 PM,0,0,1
53477,3:20:52 PM,0,3,0
53478,3:20:52 PM,1,1,0
53479,3:20:52 PM,0,0,2
53480,3:20:52 PM,0,0,0
53481,3:20:52 PM,1,0,1
53482,3:20:52 PM,1,1,0
53483,3:20:52 PM,2,1,1
53484,3:20:52 PM,0,1,0
53485,3:20:52 PM,0,1,1
53486,3:20:52 PM,0,1,1
53487,3:20:52 PM,1,4,0
53488,3:20:52 PM,1,0,1
53489,3:20:52 PM,0,0,1
53490,3:20:52 PM,0,1,1
53491,3:20:52 PM,1,0,0
53492,3:20:52 PM,3,1,3
53493,3:20:52 PM,0,0,0
53494,3:20:52 PM,1,1,2
53495,3:20:52 PM,1,0,4
53496,3:20:52 PM,0,0,1
53497,3:20:52 PM,1,0,0
53498,3:20:52 PM,1,1,1
53499,3:20:52 PM,0,2,2
53500,3:20:52 PM,1,1,0
53501,3:20:52 PM,1,1,1
53502,3:20:52 PM,0,0,2
53503,3:20:52 PM,0,2,1
53504,3:20:52 PM,0,0,1
53505,3:20:52 PM,0,1,1
53506,3:20:52 PM,0,1,0
53507,3:20:52 PM,1,0,0
53508,3:20:52 PM,3,0,1
53509,3:20:52 PM,2,0,2
53510,3:20:52 PM,1,1,2
53511,3:20:52 PM,0,0,1
53512,3:20:52 PM,0,2,1
53513,3:20:52 PM,1,0,0
53514,3:20:52 PM,0,1,0
53515,3:20:52 PM,0,0,1
53516,3:20:52 PM,0,2,0
53517,3:20:52 PM,2,2,0
53518,3:20:52 PM,1,0,3
53519,3:20:52 PM,1,3,1
53520,3:20:52 PM,1,0,0
53521,3:20:52 PM,1,2,0
53522,3:20:52 PM,0,1,1
53523,3:20:52 PM,0,0,0
53524,3:20:52 PM,0,0,1
53525,3:20:52 PM,1,1,0
53526,3:20:52 PM,0,1,0
53527,3:20:52 PM,1,2,0
53528,3:20:52 PM,0,1,0
53529,3:20:52 PM,2,3,1
53530,3:20:52 PM,0,1,0
53531,3:20:52 PM,0,0,0
53532,3:20:52 PM,0,0,1
53533,3:20:52 PM,1,0,0
53534,3:20:52 PM,1,0,1
53535,3:20:52 PM,0,0,0
53536,3:20:52 PM,0,0,1
53537,3:20:52 PM,0,0,0
53538,3:20:52 PM,1,3,2
53539,3:20:52 PM,0,1,1
53540,3:20:52 PM,0,0,0
53541,3:20:52 PM,3,0,1
53542,3:20:52 PM,2,0,0
53543,3:20:52 PM,0,3,0
53544,3:20:52 PM,2,3,0
53545,3:20:52 PM,1,1,0
53546,3:20:52 PM,0,0,1
53547,3:20:52 PM,2,0,1
53548,3:20:52 PM,0,1,1
53549,3:20:52 PM,0,0,0
53550,3:20:52 PM,0,1,0
53551,3:20:52 PM,0,0,2
53552,3:20:52 PM,2,1,1
53553,3:20:52 PM,1,0,0
53554,3:20:52 PM,0,1,0
53555,3:20:52 PM,0,0,1
53556,3:20:52 PM,0,1,0
53557,3:20:52 PM,0,1,0
53558,3:20:52 PM,0,1,0
53559,3:20:52 PM,0,0,1
53560,3:20:52 PM,1,0,1
53561,3:20:52 PM,0,2,0
53562,3:20:52 PM,2,0,0
53563,3:20:52 PM,1,2,0
53564,3:20:52 PM,0,0,0
53565,3:20:52 PM,0,2,0
53566,3:20:52 PM,1,0,0
53567,3:20:52 PM,0,0,1
53568,3:20:52 PM,0,0,1
53569,3:20:52 PM,0,1,2
53570,3:20:52 PM,1,0,2
53571,3:20:52 PM,1,2,0
53572,3:20:52 PM,0,2,1
53573,3:20:52 PM,0,1,0
53574,3:20:52 PM,1,0,0
53575,3:20:52 PM,1,0,3
53576,3:20:52 PM,0,0,1
53577,3:20:52 PM,0,0,2
53578,3:20:52 PM,0,1,0
53579,3:20:52 PM,0,0,0
53580,3:20:52 PM,1,0,0
53581,3:20:52 PM,1,0,2
53582,3:20:52 PM,1,1,1
53583,3:20:52 PM,0,0,0
53584,3:20:52 PM,1,0,0
53585,3:20:52 PM,1,0,0
53586,3:20:52 PM,1,0,2
53587,3:20:52 PM,0,0,1
53588,3:20:52 PM,0,0,1
53589,3:20:52 PM,0,1,0
53590,3:20:52 PM,0,1,0
53591,3:20:52 PM,1,0,2
53592,3:20:52 PM,2,1,0
53593,3:20:52 PM,1,0,1
53594,3:20:52 PM,2,0,0
53595,3:20:52 PM,0,2,0
53596,3:20:52 PM,1,1,0
53597,3:20:52 PM,1,0,1
53598,3:20:52 PM,0,1,3
53599,3:20:52 PM,0,0,2
53600,3:20:52 PM,1,0,1
53601,3:20:52 PM,0,0,0
53602,3:20:52 PM,0,1,0
53603,3:20:52 PM,1,1,1
53604,3:20:52 PM,0,0,1
53605,3:20:52 PM,0,1,1
53606,3:20:52 PM,0,0,1
53607,3:20:52 PM,1,0,1
53608,3:20:52 PM,0,1,1
53609,3:20:52 PM,0,2,0
53610,3:20:52 PM,2,1,0
53611,3:20:52 PM,0,1,2
53612,3:20:52 PM,1,0,0
53613,3:20:52 PM,2,0,2
53614,3:20:52 PM,0,1,0
53615,3:20:52 PM,0,0,0
53616,3:20:52 PM,1,1,0
53617,3:20:52 PM,0,1,0
53618,3:20:52 PM,0,0,0
53619,3:20:52 PM,1,0,2
53620,3:20:52 PM,0,0,1
53621,3:20:52 PM,0,0,0
53622,3:20:52 PM,0,1,1
53623,3:20:52 PM,0,2,0
53624,3:20:52 PM,0,0,1
53625,3:20:52 PM,0,0,1
53626,3:20:52 PM,0,0,0
53627,3:20:52 PM,0,2,0
53628,3:20:52 PM,0,0,1
53629,3:20:52 PM,0,1,1
53630,3:20:52 PM,0,1,1
53631,3:20:52 PM,0,0,1
53632,3:20:52 PM,0,0,2
53633,3:20:52 PM,4,1,1
53634,3:20:52 PM,1,1,1
53635,3:20:52 PM,0,1,1
53636,3:20:52 PM,0,0,0
53637,3:20:52 PM,1,0,1
53638,3:20:52 PM,0,0,0
53639,3:20:52 PM,0,0,0
53640,3:20:52 PM,0,1,0
53641,3:20:52 PM,0,2,1
53642,3:20:52 PM,0,1,1
53643,3:20:52 PM,0,0,0
53644,3:20:52 PM,0,1,0
53645,3:20:52 PM,0,1,1
53646,3:20:52 PM,0,1,0
53647,3:20:52 PM,0,0,0
53648,3:20:52 PM,1,2,0
53649,3:20:52 PM,1,2,0
53650,3:20:52 PM,1,0,0
53651,3:20:52 PM,0,1,2
53652,3:20:52 PM,2,1,1
53653,3:20:52 PM,0,1,0
53654,3:20:52 PM,0,0,0
53655,3:20:52 PM,1,0,1
53656,3:20:52 PM,0,1,1
53657,3:20:52 PM,1,1,1
53658,3:20:52 PM,1,0,0
53659,3:20:52 PM,1,1,1
53660,3:20:52 PM,1,2,0
53661,3:20:52 PM,1,0,0
53662,3:20:52 PM,1,2,0
53663,3:20:52 PM,0,1,0
53664,3:20:52 PM,0,0,0
53665,3:20:52 PM,0,0,1
53666,3:20:52 PM,1,1,1
53667,3:20:52 PM,0,1,0
53668,3:20:52 PM,2,2,2
53669,3:20:52 PM,0,0,1
53670,3:20:52 PM,0,1,0
53671,3:20:52 PM,0,0,0
53672,3:20:52 PM,0,2,0
53673,3:20:52 PM,0,0,0
53674,3:20:52 PM,2,0,1
53675,3:20:52 PM,1,1,0
53676,3:20:52 PM,0,1,2
53677,3:20:52 PM,0,0,0
53678,3:20:52 PM,2,0,2
53679,3:20:52 PM,0,1,2
53680,3:20:52 PM,0,0,1
53681,3:20:52 PM,0,0,0
53682,3:20:52 PM,2,0,0
53683,3:20:52 PM,1,0,3
53684,3:20:52 PM,1,2,0
53685,3:20:52 PM,0,0,1
53686,3:20:52 PM,0,2,0
53687,3:20:52 PM,0,0,1
53688,3:20:52 PM,0,0,1
53689,3:20:52 PM,1,0,1
53690,3:20:52 PM,0,1,0
53691,3:20:52 PM,2,0,0
53692,3:20:52 PM,1,0,0
53693,3:20:52 PM,0,0,1
53694,3:20:52 PM,2,1,1
53695,3:20:52 PM,0,1,3
53696,3:20:52 PM,0,0,0
53697,3:20:52 PM,0,1,0
53698,3:20:52 PM,2,0,0
53699,3:20:52 PM,0,0,1
53700,3:20:52 PM,0,0,0
53701,3:20:52 PM,0,0,0
53702,3:20:52 PM,1,0,0
53703,3:20:52 PM,0,1,2
53704,3:20:52 PM,2,2,1
53705,3:20:52 PM,0,0,0
53706,3:20:52 PM,1,0,1
53707,3:20:52 PM,0,0,0
53708,3:20:52 PM,1,1,0
53709,3:20:52 PM,0,1,0
53710,3:20:52 PM,2,1,1
53711,3:20:52 PM,1,2,0
53712,3:20:52 PM,2,0,0
53713,3:20:52 PM,0,1,0
53714,3:20:52 PM,0,0,0
53715,3:20:52 PM,0,0,2
53716,3:20:52 PM,0,2,2
53717,3:20:52 PM,0,0,0
53718,3:20:52 PM,0,0,0
53719,3:20:52 PM,0,1,0
53720,3:20:52 PM,0,0,0
53721,3:20:52 PM,0,0,0
53722,3:20:52 PM,1,0,0
53723,3:20:52 PM,0,0,1
53724,3:20:52 PM,0,0,0
53725,3:20:52 PM,1,0,2
53726,3:20:52 PM,0,1,1
53727,3:20:52 PM,0,0,0
53728,3:20:52 PM,2,2,0
53729,3:20:52 PM,0,1,0
53730,3:20:52 PM,1,0,0
53731,3:20:52 PM,0,0,0
53732,3:20:52 PM,0,1,0
53733,3:20:52 PM,0,0,1
53734,3:20:52 PM,0,2,1
53735,3:20:52 PM,0,1,0
53736,3:20:52 PM,0,2,0
53737,3:20:52 PM,1,0,1
53738,3:20:52 PM,0,1,1
53739,3:20:52 PM,0,0,2
53740,3:20:52 PM,0,0,1
53741,3:20:52 PM,1,1,1
53742,3:20:52 PM,3,1,0
53743,3:20:52 PM,0,1,1
53744,3:20:52 PM,1,1,0
53745,3:20:52 PM,0,2,1
53746,3:20:52 PM,1,0,0
53747,3:20:52 PM,0,0,0
53748,3:20:52 PM,0,0,0
53749,3:20:52 PM,0,2,1
53750,3:20:52 PM,0,1,1
53751,3:20:52 PM,1,1,1
53752,3:20:52 PM,0,1,4
53753,3:20:52 PM,1,0,0
53754,3:20:52 PM,0,1,1
53755,3:20:52 PM,0,1,0
53756,3:20:52 PM,0,2,0
53757,3:20:52 PM,0,0,0
53758,3:20:52 PM,0,0,1
53759,3:20:52 PM,2,1,0
53760,3:20:52 PM,3,0,1
53761,3:20:52 PM,0,0,1
53762,3:20:52 PM,0,1,0
53763,3:20:52 PM,0,0,1
53764,3:20:52 PM,2,1,0
53765,3:20:52 PM,0,0,1
53766,3:20:52 PM,2,0,0
53767,3:20:52 PM,0,1,0
53768,3:20:52 PM,0,1,1
53769,3:20:52 PM,0,2,0
53770,3:20:52 PM,0,0,0
53771,3:20:52 PM,0,0,2
53772,3:20:52 PM,1,2,0
53773,3:20:52 PM,0,1,0
53774,3:20:52 PM,2,0,0
53775,3:20:52 PM,1,0,0
53776,3:20:52 PM,2,1,2
53777,3:20:52 PM,2,0,0
53778,3:20:52 PM,0,0,1
53779,3:20:52 PM,0,1,1
53780,3:20:52 PM,0,0,1
53781,3:20:52 PM,1,0,0
53782,3:20:52 PM,1,0,0
53783,3:20:52 PM,0,1,0
53784,3:20:52 PM,0,2,2
53785,3:20:52 PM,0,2,1
53786,3:20:52 PM,0,0,2
53787,3:20:52 PM,0,0,1
53788,3:20:52 PM,1,0,1
53789,3:20:52 PM,0,1,0
53790,3:20:52 PM,0,1,0
53791,3:20:52 PM,0,0,1
53792,3:20:52 PM,3,1,0
53793,3:20:52 PM,2,3,1
53794,3:20:52 PM,2,0,0
53795,3:20:52 PM,0,0,0
53796,3:20:52 PM,1,2,1
53797,3:20:52 PM,2,2,0
53798,3:20:52 PM,0,1,0
53799,3:20:52 PM,2,0,0
53800,3:20:52 PM,1,1,0
53801,3:20:52 PM,3,1,2
53802,3:20:52 PM,0,0,0
53803,3:20:52 PM,0,0,0
53804,3:20:52 PM,0,1,1
53805,3:20:52 PM,0,2,0
53806,3:20:52 PM,0,1,1
53807,3:20:52 PM,0,2,2
53808,3:20:52 PM,0,0,1
53809,3:20:52 PM,0,1,1
53810,3:20:52 PM,0,1,0
53811,3:20:52 PM,1,2,1
53812,3:20:52 PM,0,0,0
53813,3:20:52 PM,1,0,0
53814,3:20:52 PM,0,2,1
53815,3:20:52 PM,0,2,1
53816,3:20:52 PM,0,1,1
53817,3:20:52 PM,0,0,1
53818,3:20:52 PM,1,1,0
53819,3:20:52 PM,1,0,1
53820,3:20:52 PM,1,3,0
53821,3:20:52 PM,1,1,1
53822,3:20:52 PM,0,0,0
53823,3:20:52 PM,1,0,2
53824,3:20:52 PM,2,2,2
53825,3:20:52 PM,1,0,0
53826,3:20:52 PM,0,0,0
53827,3:20:52 PM,0,1,0
53828,3:20:52 PM,0,0,0
53829,3:20:52 PM,2,0,0
53830,3:20:52 PM,0,0,1
53831,3:20:52 PM,0,1,0
53832,3:20:52 PM,0,1,0
53833,3:20:52 PM,1,0,1
53834,3:20:52 PM,1,0,0
53835,3:20:52 PM,0,1,3
53836,3:20:52 PM,0,1,0
53837,3:20:52 PM,0,0,1
53838,3:20:52 PM,0,3,1
53839,3:20:52 PM,1,0,1
